Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:53:30,2018-10-26 11:53:31,"0,117s",PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-26 11:53:31,2018-10-26 11:53:31,"0,459s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:31,2018-10-26 11:53:31,"0,319s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-26 11:53:31,2018-10-26 11:53:34,"3,001s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-26 11:53:34,2018-10-26 11:53:34,"0,120s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:34,2018-10-26 11:53:35,"0,258s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-26 11:53:35,2018-10-26 11:53:35,"0,145s",PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-26 11:53:35,2018-10-26 11:53:38,"3,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:38,2018-10-26 11:53:38,"0,319s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-26 11:53:38,2018-10-26 11:53:38,"0,158s",PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 69.0.3497.100,,2018-10-26 11:53:38,2018-10-26 11:53:40,"2,001s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:40,2018-10-26 11:53:41,"0,237s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-26 11:53:41,2018-10-26 11:53:41,"0,179s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:41,2018-10-26 11:53:41,"0,317s",PASSED
Statement - verificarCargaInformacion(),Chrome 69.0.3497.100,,2018-10-26 11:53:41,2018-10-26 11:53:41,"0,000s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-26 11:53:41,2018-10-26 11:53:43,"1,663s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:43,2018-10-26 11:53:43,"0,245s",PASSED
Statement - tearDown(),Chrome 69.0.3497.100,,2018-10-26 11:53:43,2018-10-26 11:53:43,"0,000s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-26 11:53:43,2018-10-26 11:53:44,"0,768s",PASSED
,,,,,,
Test Cases/Test Buscar Prestadores - Prestador,Chrome 69.0.3497.100,,2018-10-26 11:53:44,2018-10-26 11:54:12,"28,237s",FAILED
openBrowser,Chrome 69.0.3497.100,,2018-10-26 11:53:45,2018-10-26 11:53:46,"1,806s",PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-26 11:53:46,2018-10-26 11:53:47,"0,544s",PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-26 11:53:47,2018-10-26 11:53:47,"0,144s",PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-10-26 11:53:47,2018-10-26 11:53:47,"0,069s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:53:47,2018-10-26 11:53:47,"0,191s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:53:47,2018-10-26 11:53:48,"0,202s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:48,2018-10-26 11:53:48,"0,530s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:53:48,2018-10-26 11:53:49,"0,850s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:49,2018-10-26 11:53:49,"0,342s",PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-26 11:53:49,2018-10-26 11:53:49,"0,094s",PASSED
click,Chrome 69.0.3497.100,,2018-10-26 11:53:49,2018-10-26 11:53:50,"0,394s",PASSED
switchToWindowUrl,Chrome 69.0.3497.100,,2018-10-26 11:53:50,2018-10-26 11:53:50,"0,543s",PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-26 11:53:50,2018-10-26 11:53:51,"0,691s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-26 11:53:51,2018-10-26 11:53:52,"0,530s",PASSED
Statement - verifyIsPortalOpen(),Chrome 69.0.3497.100,,2018-10-26 11:53:52,2018-10-26 11:53:52,"0,001s",PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-26 11:53:52,2018-10-26 11:54:12,"20,063s",PASSED
setText,Chrome 69.0.3497.100,,2018-10-26 11:54:12,2018-10-26 11:54:12,"0,340s",FAILED
