Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Test Buscar Prestadores - Prestador,Chrome 70.0.3538.77,,2018-11-02 11:51:36,2018-11-02 11:56:00,"4m - 24,095s",PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-02 11:51:37,2018-11-02 11:51:39,"2,647s",PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-02 11:51:39,2018-11-02 11:51:40,"0,734s",PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-02 11:51:40,2018-11-02 11:51:40,"0,171s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:51:40,2018-11-02 11:51:40,"0,081s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 11:51:40,2018-11-02 11:51:40,"0,239s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 11:51:40,2018-11-02 11:51:41,"0,242s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:51:41,2018-11-02 11:51:41,"0,717s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 11:51:41,2018-11-02 11:51:42,"1,042s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:51:42,2018-11-02 11:51:43,"0,540s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 11:51:43,2018-11-02 11:51:43,"0,129s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:51:43,2018-11-02 11:51:44,"0,533s",PASSED
switchToWindowUrl,Chrome 70.0.3538.77,,2018-11-02 11:51:44,2018-11-02 11:51:55,"11,217s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 11:51:55,2018-11-02 11:51:56,"0,745s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 11:51:56,2018-11-02 11:51:58,"1,964s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 11:51:58,2018-11-02 11:51:58,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 11:51:58,2018-11-02 11:53:33,"1m - 35,234s",FAILED
Statement - Catch (Exception e),Chrome 70.0.3538.77,,2018-11-02 11:53:33,2018-11-02 11:53:33,"0,003s",PASSED
refresh,Chrome 70.0.3538.77,,2018-11-02 11:53:33,2018-11-02 11:53:33,"0,048s",PASSED
Statement - verifyIsPortalOpen(),Chrome 70.0.3538.77,,2018-11-02 11:53:33,2018-11-02 11:53:33,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 11:53:33,2018-11-02 11:53:38,"4,852s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 11:53:38,2018-11-02 11:53:38,"0,463s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:53:38,2018-11-02 11:53:38,"0,164s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 11:53:38,2018-11-02 11:53:39,"0,642s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:53:39,2018-11-02 11:53:39,"0,338s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 11:53:39,2018-11-02 11:53:42,"2,449s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:53:42,2018-11-02 11:53:42,"0,295s",PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-02 11:53:42,2018-11-02 11:53:42,"0,245s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:53:42,2018-11-02 11:53:43,"0,332s",PASSED
"Statement - abrirServicio(G_Servicio, com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver())",Chrome 70.0.3538.77,,2018-11-02 11:53:43,2018-11-02 11:53:43,"0,008s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 11:53:43,2018-11-02 11:53:55,"12,347s",PASSED
Statement - verifyIsGenesisCoberturaOpen(),Chrome 70.0.3538.77,,2018-11-02 11:53:55,2018-11-02 11:53:55,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 11:53:55,2018-11-02 11:53:57,"1,591s",PASSED
setText,Chrome 70.0.3538.77,,2018-11-02 11:53:57,2018-11-02 11:53:57,"0,298s",PASSED
Statement - selectOptionAutocomplete(),Chrome 70.0.3538.77,,2018-11-02 11:53:57,2018-11-02 11:53:57,"0,001s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:53:57,2018-11-02 11:53:57,"0,137s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 11:53:57,2018-11-02 11:54:27,"30,009s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:54:27,2018-11-02 11:54:27,"0,313s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 11:54:27,2018-11-02 11:54:27,"0,002s",NOT_RUN
click,Chrome 70.0.3538.77,,2018-11-02 11:54:27,2018-11-02 11:54:28,"0,283s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:54:28,2018-11-02 11:54:28,"0,162s",PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-02 11:54:28,2018-11-02 11:54:28,"0,317s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 11:54:28,2018-11-02 11:54:48,"20,003s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:54:48,2018-11-02 11:54:48,"0,149s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:54:48,2018-11-02 11:54:49,"0,304s",PASSED
clearText,Chrome 70.0.3538.77,,2018-11-02 11:54:49,2018-11-02 11:54:49,"0,171s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 11:54:49,2018-11-02 11:54:49,"0,265s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:54:49,2018-11-02 11:54:49,"0,144s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:54:49,2018-11-02 11:54:49,"0,298s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:54:49,2018-11-02 11:54:50,"0,379s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 11:54:50,2018-11-02 11:54:50,"0,121s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:54:50,2018-11-02 11:54:51,"1,334s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:54:51,2018-11-02 11:54:52,"0,300s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:54:52,2018-11-02 11:54:52,"0,221s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:54:52,2018-11-02 11:54:52,"0,346s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 11:54:52,2018-11-02 11:55:12,"20,008s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:55:12,2018-11-02 11:55:12,"0,326s",PASSED
waitForElementPresent,Chrome 70.0.3538.77,,2018-11-02 11:55:12,2018-11-02 11:55:13,"0,137s",PASSED
sendKeys,Chrome 70.0.3538.77,,2018-11-02 11:55:13,2018-11-02 11:55:13,"0,470s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:55:13,2018-11-02 11:55:13,"0,297s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 11:55:13,2018-11-02 11:55:33,"20,003s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:55:33,2018-11-02 11:55:33,"0,142s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:55:33,2018-11-02 11:55:34,"0,318s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:55:34,2018-11-02 11:55:34,"0,326s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:55:34,2018-11-02 11:55:35,"0,546s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:55:35,2018-11-02 11:55:35,"0,242s",PASSED
delay,Chrome 70.0.3538.77,,2018-11-02 11:55:35,2018-11-02 11:55:55,"20,003s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:55:55,2018-11-02 11:55:55,"0,322s",PASSED
waitForElementClickable,Chrome 70.0.3538.77,,2018-11-02 11:55:55,2018-11-02 11:55:55,"0,197s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:55:55,2018-11-02 11:55:56,"0,447s",PASSED
Statement - verificarCargaInformacion(),Chrome 70.0.3538.77,,2018-11-02 11:55:56,2018-11-02 11:55:56,"0,001s",PASSED
Statement - Try,Chrome 70.0.3538.77,,2018-11-02 11:55:56,2018-11-02 11:55:59,"2,787s",PASSED
click,Chrome 70.0.3538.77,,2018-11-02 11:55:59,2018-11-02 11:55:59,"0,308s",PASSED
Statement - tearDown(),Chrome 70.0.3538.77,,2018-11-02 11:55:59,2018-11-02 11:55:59,"0,001s",PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-11-02 11:55:59,2018-11-02 11:56:00,"0,766s",PASSED
